,Date,year,month,OVX_avg,OVX_sum,OVX_end,VIX_avg,VIX_sum,VIX_end,WorldOilProd,CrudeOilStock,PetroleumStockUS,PetroleumStockOECD,IndustrialProd,EconActivityShock,OilConsumptionDemandShock,InventoryDemandShock,OilSupplyShock,WTISpotPrice,GPR,CPI,StockVol,OilVol,VolRatio,ScaleFactor,OilInventory
0,2007-06-01,2007,6,27.0028571428571,567.06,27.44,14.947619047619,313.9,16.23,11.188889733434966,1044.341,1729.597,4161.746,4.713833541261219,-0.29494472885366,1.49013047325632,0.209849370119035,-1.68824583622233,3.483152854078167,97.9723129272461,207.234,0.001472436152707903,0.0041093801810326664,2.790871558997826,2.4061940440460985,7.8291876078248155
1,2007-07-01,2007,7,27.72,582.12,30.69,17.2733333333333,362.74,16.23,11.195912482974057,1026.994,1733.466,4194.891,4.718302423429047,0.062478868349463,4.13634089538214,-0.856100437422312,0.293332958418372,3.5760371559951634,112.346252441406,207.603,0.0024262573507282097,0.0038156961913483546,1.5726675450166583,2.4199442042705193,7.818135851468722
2,2007-08-01,2007,8,30.7173913043478,706.5,28.86,25.0260869565217,575.6,16.23,11.186980620393115,1010.976,1715.657,4176.211,4.722594935245345,-0.096013633603743,-2.20791084871756,-1.2372758063158,-0.6558950735809,3.5513025190386496,83.1732025146484,207.667,0.005133959825650448,0.006307367847704992,1.228558084189114,2.434175945424989,7.808279758353593
3,2007-09-01,2007,9,29.85,567.15,29.32,22.198947368421,421.78,16.23,11.197685539043022,1003.915,1716.535,4165.695,4.723232293811326,-0.0168219888883952,5.07092373485051,-0.305436986649545,-0.845450777558005,3.6461570021260896,94.4888687133789,208.547,0.001868478612853518,0.0036970689764602572,1.978652017222792,2.4268045801571185,7.798238039721028
4,2007-10-01,2007,10,31.3004347826086,719.91,37.46,19.115652173913,439.66,16.23,11.20692326577508,1001.368,1707.655,4132.156,4.729795537299268,0.153361890185768,2.83631889562828,-0.328162983990215,0.0852757654200127,3.71859743375671,101.473014831543,209.19,0.0016828769319449134,0.010174204131252394,6.045720835625211,2.4197838556382876,7.792800564450381
5,2007-11-01,2007,11,36.9780952380952,776.54,37.26,25.5823809523809,537.23,16.23,11.202940658558475,995.028,1689.773,4088.918,4.7339406383005835,0.0491627347720337,2.66580996736367,-0.650538631623889,-1.55270856763656,3.803967962207191,89.7954483032227,210.834,0.005636835202811061,0.009515154449111291,1.6880313343853182,2.4198031333202747,7.786457064458028
6,2007-12-01,2007,12,33.323,666.46,36.35,21.651,433.02,16.23,11.208975925174453,983.046,1665.345,4083.121,4.736067738097891,-0.070311345718483,-2.46856408602454,0.555525647222944,0.26586761726101,3.770054748122804,94.9674911499023,211.445,0.00234742642092145,0.006568350100652168,2.7981069149225353,2.4518168907944,7.78748525237161
7,2008-01-01,2008,1,33.4342857142857,702.12,30.24,25.8161904761904,542.14,16.23,11.210117977989308,994.556,1676.55,4138.711,4.750814791521406,1.23059000144123,-1.48309000738188,1.35698535371751,-0.60148485520815,3.7798252074015197,81.4998245239258,212.174,0.004831612094332629,0.004295846808877292,0.8891125208325856,2.4685878739077274,7.805942682594387
8,2008-02-01,2008,2,32.667,653.34,34.82,25.456,509.12,16.23,11.212602228619055,1001.113,1663.623,4079.592,4.745369424039905,-0.782034989722584,2.45672308451693,-0.217370201333076,-0.672124716103659,3.8029029166430406,80.75146484375,212.687,0.0032256425132354497,0.006348735397634354,1.9682079993626806,2.452233468760651,7.805866889242718
9,2008-03-01,2008,3,40.3085,806.17,39.32,27.1035,542.07,16.23,11.215029811017867,1015.031,1654.739,4095.95,4.742229348707955,-0.491012032437654,0.657917885273544,2.74203265850976,0.0316405782488311,3.9010564543389905,77.6361389160156,213.448,0.006337670255479656,0.013840743471897385,2.183885073530048,2.47528462192527,7.829029821047904
10,2008-04-01,2008,4,39.6840909090909,873.05,38.52,21.5627272727272,474.38,16.23,11.207026874685349,1021.207,1666.413,4081.58,4.746517827000118,-0.155372012495686,2.60322323939666,-1.01056862197347,-0.346895281915309,3.9630404861050716,71.9048080444336,213.942,0.0029037349221417053,0.006253825856343422,2.1537178923104983,2.449320786623724,7.824551296196413
11,2008-05-01,2008,5,38.9709523809523,818.39,42.3,18.3033333333333,384.37,16.23,11.211326196047336,1007.904,1674.104,4109.199,4.737676303197356,-1.02389504966496,7.53408188393335,-0.776638594159605,-0.3145566595605,4.064994063872682,72.5737991333008,215.208,0.0016406526395397322,0.007093534934438594,4.323605596629284,2.4545661440388407,7.813578228223935
12,2008-06-01,2008,6,45.987619047619,965.74,45.11,22.1104761904761,464.32,16.23,11.211589805067211,1001.727,1686.009,4125.063,4.740305791175292,0.0894188215872821,2.60735275036044,-0.521400896158206,0.541734667113747,4.1204587402721,87.5484237670898,217.463,0.003425235357583767,0.016955017562996687,4.95002993749227,2.446643523255214,7.804197884185941
